4517;2011;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Genevieve Zubrzycki;"59. [ART] 2011: Genevieve Zubrzycki, University of Michigan, “History and the National Sensorium: Making Sense of Polish Mythology,” Qualitative Sociology 34(1):21-57. 2011.
";;;
4519;2010;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Larry Isaac;"60. [ART] 2010: Larry Isaac, Vanderbilt University, ""Movements, Aesthetics, and Markets in Literary Change: Making the American Labor Problem Novel"" American Sociological Review 74(6):938-965. 2009.
";;;
4529;2009;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Kathryn L. Heinze;"62. [ART] 2009: Klaus Weber, Kathryn L. Heinze, and Michaela DeSoucey, “Forage for Thought: Mobilizing Codes in the Movement for Grass-fed Meat and Dairy Products,"" Administrative Science Quarterly 53(3):529-567. 2008.
";;;
4528;2009;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Klaus Weber;"62. [ART] 2009: Klaus Weber, Kathryn L. Heinze, and Michaela DeSoucey, “Forage for Thought: Mobilizing Codes in the Movement for Grass-fed Meat and Dairy Products,"" Administrative Science Quarterly 53(3):529-567. 2008.
";;;
4524;2009;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Michael Sauder;"61. [ART] 2009: Wendy Nelson Espeland, Northwestern University, and Michael Sauder, University of Iowa, ""Rankings and Reactivity: How Public Measures Recreate Social Worlds,"" American Journal of Sociology 113(1):1-40. 2007.
";;;
4530;2009;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Michaela DeSoucey;"62. [ART] 2009: Klaus Weber, Kathryn L. Heinze, and Michaela DeSoucey, “Forage for Thought: Mobilizing Codes in the Movement for Grass-fed Meat and Dairy Products,"" Administrative Science Quarterly 53(3):529-567. 2008.
";;;
4523;2009;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Wendy Nelson Espeland;"61. [ART] 2009: Wendy Nelson Espeland, Northwestern University, and Michael Sauder, University of Iowa, ""Rankings and Reactivity: How Public Measures Recreate Social Worlds,"" American Journal of Sociology 113(1):1-40. 2007.
";;;
4536;2008;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Israel Drori;College of Management;Rishon Letzion;"64. [ART] 2008: Nissim Mizrachi, Tel Aviv University, Israel Drori, College of Management, Rishon Letzion, and Renee R. Anspach, University of Michigan, ""Repertoires of Trust: The Practice of Trust in a Multinational Organization amid Political Conflict,"" American Sociological Review 72(1):143-165. 2007.
";
4534;2008;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Nissim Mizrachi;"64. [ART] 2008: Nissim Mizrachi, Tel Aviv University, Israel Drori, College of Management, Rishon Letzion, and Renee R. Anspach, University of Michigan, ""Repertoires of Trust: The Practice of Trust in a Multinational Organization amid Political Conflict,"" American Sociological Review 72(1):143-165. 2007.
";;;
4531;2008;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Omar A. Lizardo;"63. [ART] 2008: Omar Lizardo, University of Notre Dame, ""How Cultural Tastes Shape Personal Networks,"" American Sociological Review 71(5):778-807. 2006.
";;;
4535;2008;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Renee R. Anspach;"64. [ART] 2008: Nissim Mizrachi, Tel Aviv University, Israel Drori, College of Management, Rishon Letzion, and Renee R. Anspach, University of Michigan, ""Repertoires of Trust: The Practice of Trust in a Multinational Organization amid Political Conflict,"" American Sociological Review 72(1):143-165. 2007.
";;;
4545;2007;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Brian Steensland;"66. [ART] 2007: Brian Steensland, Indiana University, ""Cultural Categories and the American Welfare State: The Case of Guaranteed Income Policy,"" American Journal of Sociology 111(5):1273-326. 2006.
";;;
4540;2007;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Joachim Savelsberg;"65. [ART] 2007: Joachim Savelsberg, University of Minnesota, and Ryan King, University at Albany, State University of New York, ""Institutionalizing Collective Memories of Hate: Law and Law Enforcement in Germany and the United States,"" American Journal of Sociology 111(2):579-616. 2005.
";;;
4539;2007;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Ryan King;"65. [ART] 2007: Joachim Savelsberg, University of Minnesota, and Ryan King, University at Albany, State University of New York, ""Institutionalizing Collective Memories of Hate: Law and Law Enforcement in Germany and the United States,"" American Journal of Sociology 111(2):579-616. 2005.
";;;
4554;2006;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Jason Kaufman;"68. [ART] 2006: Jason Kaufman and Orlando Patterson, Harvard University, “Cross-National Cultural Diffusion: The global Spread of Cricket,” American Sociological Review 70(1):82-110. 2005.
";;;
4550;2006;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Jeremy Brooke Straughn;"67. [ART] 2006: Jeremy Brooke Straughn, Purdue University, “Taking the State at its Word: The arts of Consentful Contention in the German Democratic Republic,” American Journal of Sociology 110(6):1598-1650. 2005.
";;;
4555;2006;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Orlando Patterson;"68. [ART] 2006: Jason Kaufman and Orlando Patterson, Harvard University, “Cross-National Cultural Diffusion: The global Spread of Cricket,” American Sociological Review 70(1):82-110. 2005.
";;;
4560;2005;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Nina Eliasoph;"69. [ART] 2005: Nina Eliasoph and Paul Lichterman, University of Southern California, ""Culture in Interaction,"" American Journal of Sociology 108(4):735-94. 2002.
";;;
4561;2005;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Paul Lichterman;"69. [ART] 2005: Nina Eliasoph and Paul Lichterman, University of Southern California, ""Culture in Interaction,"" American Journal of Sociology 108(4):735-94. 2002.
";;;
4564;2004;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Jeffrey C. Alexander;"70. [ART] 2004: Jeffrey C. Alexander, Yale University, ""On the Social Construction of Moral Universals: The 'Holocaust' from War Crime to Trauma Drama,"" European Journal of Sociology 5(1):5-85. 2002.
";;;
4568;2004;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Patricia Ewick;"71. [ART] 2004: Patricia Ewick, Clark University, and Susan S. Silbey, Massachusetts Institute of Technology, ""Narrating Social Structure: Stories of Resistance to Legal Authority,"" American Journal of Sociology 108(6):1328-1372. 2003.
";;;
4569;2004;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Susan S. Silbey;"71. [ART] 2004: Patricia Ewick, Clark University, and Susan S. Silbey, Massachusetts Institute of Technology, ""Narrating Social Structure: Stories of Resistance to Legal Authority,"" American Journal of Sociology 108(6):1328-1372. 2003.
";;;
4575;2003;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Jean-Pierre Reed;"72. [ART] 2003: John Foran, University of California-Santa Barbara, and Jean-Pierre Reed, University of Memphis, ""Political Cultures of Opposition: Exploring Idioms, Ideologies, and Revolutionary Agency in the Case of Nicaragua,"" Critical Sociology 28(3):335-370. 2002.
";;;
4574;2003;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;John Foran;"72. [ART] 2003: John Foran, University of California-Santa Barbara, and Jean-Pierre Reed, University of Memphis, ""Political Cultures of Opposition: Exploring Idioms, Ideologies, and Revolutionary Agency in the Case of Nicaragua,"" Critical Sociology 28(3):335-370. 2002.
";;;
4583;2002;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Marion Fourcade;"74. [ART] 2002: Marion Fourcase-Gourinchas, Princeton University, “Politics, Institutional Structures, and the Rise of Economics: A Comparative Study,” Theory and Society 30(3):397-447. 2001.
";;;
4579;2002;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Vincent Roseignio;"73. [ART] 2002: Vincent Roseignio and William Danaher, The Ohio State University, “Media and Mobilization: The Case of Radio and Southern Textile Insurgency, 1929 to 1934,” American Sociological Review 66(1):21-48. 2001.
";;;
4580;2002;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;William Danaher;"73. [ART] 2002: Vincent Roseignio and William Danaher, The Ohio State University, “Media and Mobilization: The Case of Radio and Southern Textile Insurgency, 1929 to 1934,” American Sociological Review 66(1):21-48. 2001.
";;;
4587;2001;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Anne Kane;"75. [ART] 2001: Anne Kane, University of Texas, “Narratives of Nationalism: Construction Irish National Identity During the Land War, 1879-82,” National Identities 2(3):245-264. 2000.
";;;
4589;2001;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Paul Lichterman;"76. [ART] 2001: Paul Lichterman, Princeton University, “Talking Identity in the Public Sphere: Broad Visions and Small Spaces in Sexual Identity Politics,” Theory and Society 28(1):101-141. 1999.
";;;
4593;2000;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Marc Steinberg;"77. [ART] 2000: Marc Steinberg, Smith College, “The Talk and Back Talk of Collective Action: A Dialogic Analysis of Repertoires of Discourse Among Nineteenth-Century English Cotton Spinners,” American Journal of Sociology 105(3):736-780. 1999.
";;;
4597;1999;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Orville Lee;"78. [ART] 1999: Orville Lee, Northwestern University, “Culture and Democratic Theory: Toward a Theory of Symbolic Democracy,” Constellations 5(4):433-455. 1998.
";;;
4599;1998;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Nina Eliasoph;"79. [ART] 1998: Nina Eliasoph, University of Wisconsin, Madison, “Making a Fragile Public: A Talk-Centered Study of Citizenship and Power,” Sociological Theory 14(3):262-289. 1996.
";;;
4602;1997;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Bonnie Erickson;"80. [ART] 1997: Bonnie Erickson, University of Toronto, “Culture, Class and Connections,” American Journal of Sociology 102(1):217-251. 1996.
";;;
4605;1997;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Margaret Somers;"81. [ART] 1997: Margaret Somers, University of Michigan, “The ‘Misteries’ of Property: Relationality, Rural-Industrialization, and Community in Chartist Narratives of Political Rights,” Pp. 62-94 in Early Modern Conceptions of Property. Routledge. 1995.
";;;
4609;1996;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;John W. Mohr;"82. [ART] 1996: John W. Mohr, University of California, Santa Barbara, ""Soldiers, Mothers, Tramps and Others: Discourse Roles in the 1907 New York City Charity Directory,"" Poetics 22(4):327-357. 1994.
";;;
4615;1995;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Jeff Goodwin;"84. [ART] 1995: Jeff Goodwin, New York University, and Mustafa Emibayer, New School for Social Research, “Network Analysis, Culture, and the Problem of Agency,” American Journal of Sociology 99(6):1411-1454. 1994.
";;;
4611;1995;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Mabel Berezin;"83. [ART] 1995: Mabel Berezin, University of Pennsylvania, “Cultural Form and Political Meaning: State Subsidized Theater, Ideology, and the Language of Style in Fascist Italy,” American Journal of Sociology 99(5):1237-1286. 1994.
";;;
4616;1995;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Mustafa Emibayer;"84. [ART] 1995: Jeff Goodwin, New York University, and Mustafa Emibayer, New School for Social Research, “Network Analysis, Culture, and the Problem of Agency,” American Journal of Sociology 99(6):1411-1454. 1994.
";;;
4620;1994;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Nicola Beisel;"85. [ART] 1994: Nicola Beisel, Northwestern University, ""Morals Versus Art: Censorship, the Politics of Interpretation, and the Victorian Nude,"" American Sociological Review 58(2):145-162. 1993.
";;;
4623;1992;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;William H. Sewell;"86. [ART] 1992: William Sewell, University of Chicago, ""The Theory of Structure: Duality, Agency, and Transformation,"" American Journal of Sociology 98(1):1-29. 1992.
";;;
4628;1990;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Gladys Lang;"87. [ART] 1990: Kurt Lang and Gladys Lang, Washington University, ""Recognition and Renown: The Survival of Artistic Reputations,"" American Journal of Sociology 94(1):79-109. 1988.
";;;
4627;1990;Culture;" The Section on the Sociology of Culture's Clifford Geertz Award for Best Article
";Article;Kurt Lang;"87. [ART] 1990: Kurt Lang and Gladys Lang, Washington University, ""Recognition and Renown: The Survival of Artistic Reputations,"" American Journal of Sociology 94(1):79-109. 1988.
";;;
4204;2020;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Marcel Paret;"2. [ART] 2020: Marcel Paret, University of Utah, ""Critical Nostalgias in Democratic South Africa."" The Sociological Quarterly, 59 (4): 678-696. 2019.
";Unofficial website section incomplete;;
4206;2020;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Swethaa S. Ballakrishnen;"3. [ART] 2020 Honorable Mention: Swethaa S. Ballakrishnen,  UC-Irvine School of Law, ""Just Like Global Firms: Unintended Gender Parity and Speculative Isomorphism in India's Elite Professions."" Law & Society Review, 53 (1): 108-140. 2019.
";;;
4201;2020;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Victoria Reyes;"1. [ART] 2020: Victoria Reyes, UC Riverside, ""Port of Call: How Ships Shape Foreign-Local Encounters."" Social Forces, 96 (3): 1097–1118. 2018.
";;;
4210;2019;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Yan Long;"4. [ART] 2019: Yan Long, ""The Contradictory Impact of Transnational AIDS Institutions on State Repression in China, 1989-2013,"" American Journal of Sociology 124(2):309-366. 2018.
";;;
4212;2019;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Yao Lu;"5. [ART] 2019 Honorable Mention: Yao Lu, ""Empowerment or Disintegration? Migration, Social Institutions, and Collective Action in Rural China""
";;;
4217;2018;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Cihan Tuğal;"7. [ART] 2018 Honorable Mention: Cihan Tuğal, ""The Uneven Neoliberalization of Good Works: Islamic Charitable Fields and Their Impact on Diffusion,"" American Journal of Sociology 123(2):426-464. 2017.
";;;
4215;2018;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Erin Metz McDonnell;"6. [ART] 2018: Erin Metz McDonnell, ""Patchwork Leviathan: How Pockets of Bureaucratic Governance Flourish within Institutionally Diverse Developing States,"" American Sociological Review 82(3):476-510. 2017.
";;;
4219;2017;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Michael Levien;"8. [ART] 2017: Michael Levien, Johns Hopkins University, ""Social Capital as Obstacle to Development: Brokering Land, Norms, and Trust in Rural India,"" World Development 74:77-92. 2015.
";;;
4224;2017;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Sahan Savas Karatasli;"9. [ART] 2017 Honorable Mention: Şahan Savaş Karataşlı, Princeton University, ""The Capitalist World-Economy in the Longue Durée: Changing Modes of the Global Distribution of Wealth, 1500–2008,"" Sociology of Development 3(2):163-196. 2017.
";;;
4228;2016;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Prerna Singh;"10. [ART] 2016: Prerna Singh, “Subnationalism and Social Development: A Comparative Analysis of Indian States,” World Politics 67(3):1-57. 2015.
";;;
4230;2015;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Becky Hsu;"12. [ART] 2015 Honorable Mention: Becky Hsu, ""Alleviating Poverty or Reinforcing Inequality? Interpreting Microfinance Practices with Illustrations from Rural China,"" British Journal of Sociology 65(2):245-265. 2014.
";;;
4229;2015;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Gabriel Hetland;"11. [ART] 2015: Gabriel Hetland, “The Crooked Line: From Popular Mobilization to Participatory Democracy in Chavez-Era Venezuela,” Qualitative Sociology 37(4):373-401. 2014.
";;;
4233;2014;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Lant Pritchett;"13. [ART] 2014: Lant Pritchett, Michael Woolcock, and Matt Andrews, all of Harvard Kennedy School, “Looking Like a State: Techniques of Persistent Failure in State Capability for Implementation,” The Journal of Development Studies 49(1):1-18. 2013.
";;;
4235;2014;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Matt Andrews;"13. [ART] 2014: Lant Pritchett, Michael Woolcock, and Matt Andrews, all of Harvard Kennedy School, “Looking Like a State: Techniques of Persistent Failure in State Capability for Implementation,” The Journal of Development Studies 49(1):1-18. 2013.
";;;
4234;2014;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Michael Woolcock;"13. [ART] 2014: Lant Pritchett, Michael Woolcock, and Matt Andrews, all of Harvard Kennedy School, “Looking Like a State: Techniques of Persistent Failure in State Capability for Implementation,” The Journal of Development Studies 49(1):1-18. 2013.
";;;
4238;2013;Development;" The Section on the Sociology of Development's Faculty Article Award
";Article;Sung Lee;"14. [ART] 2013: Cheol-Sung Lee, “Associational Networks and Welfare States in Argentina, Brazil, South Korea, and Taiwan” World Politics 64(3):507-554. 2012.
";;;
4239;2020;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Chris Bobel;"15. [BOOK] 2020: Chris Bobel, University of Massachusetts Boston, The Managed Body: Developing Girls & Menstrual Health in the Global South. London: Palgrave Macmillan, 2019.  
";;;
4242;2020;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Rebecca Tarlau;"16. [BOOK] 2020: Rebecca Tarlau, Pennsylvania State University, Occupying Schools, Occupying Land: How the Landless Workers Movement Transformed Brazilian Education. Oxford: Oxford University Press. 2019.
";;;
4248;2019;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Marie E. Berry;"18. [BOOK] 2019 Honorable Mention: Marie E. Berry, War, Women, and Power: From Violence to Mobilization in Rwanda and Bosnia-Herzegovina. Cambridge University Press. 2018.
";;;
4245;2019;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Michael Levien;"17. [BOOK] 2019: Michael Levien, Dispossession without Development: Land Grabs in Neoliberal India. Oxford University Press. 2018.
";;;
4250;2018;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Ching Kwan Lee;"19. [BOOK] 2018: Ching Kwan Lee, The Specter of Global China: Politics, Labor, and Foreign Investment in Africa. University of Chicago Press. 2017.
";;;
4252;2018;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Erin Beck;"20. [BOOK] 2018: Erin Beck, How Development Projects Persist: Everyday Negotiations with Guatemalan NGOs. Duke University Press. 2017.
";;;
4255;2017;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Pablo Lapegna;"21. [BOOK] 2017: Pablo Lapegna, University of Georgia, Soybeans and Power: Genetically Modified Crops, Environmental Politics, and Social Movements in Argentina. Oxford University Press. 2016.
";;;
4263;2017;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Terence McDonnell;"23. [BOOK] 2017 Honorable Mention: Terence McDonnell, University of Notre Dame, Best Laid Plans: Cultural Entropy and the Unraveling of AIDS Media Campaigns. University of Chicago Press. 2016.
";;;
4259;2017;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Tianna S. Paschel;"22. [BOOK] 2017 Honorable Mention: Tiana S. Paschel, University of California, Berkeley, Becoming Black Political Subjects: Movements and Ethno-Racial Rights in Columbia and Brazil. Princeton University Press. 2016.
";;;
4265;2016;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Sarah Swider;"24. [BOOK] 2016: Sarah Swider, Building China: Informal Work and the New Precariat. Cornell University/ILR Press. 2015.
";;;
10045;2016;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Paul Almeida;[BOOK] 2016: Paul Almeida, 2014. Mobilizing Democracy: Globalization and Citizen Protest. Baltimore: Johns Hopkins University Press.;;;
4268;2015;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Paromita Sanyal;"25. [BOOK] 2015: Paromita Sanyal, Credit to Capabilities: A Sociological Study of Microcredit Groups in India. Cambridge University Press. 2014.
";;;
10046;2015;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Monika Sabine Krause;[BOOK] 2015: Monika Sabine Krause. 2014. The Good Project: Humanitarian Relief and the Fragmentation of Reason. Illinois: Chicago University Press.;;;
4271;2014;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Rina Agarwala;"26. [BOOK] 2014: Rina Agarwala, Johns Hopkins University, Informal Labor, Formal Politics, and Dignified Development in India. Cambridge University Press. 2013.
";;;
4276;2013;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Evelyne Huber;"27. [BOOK] 2013: Evelyne Huber, and John D Stephens, Democracy and the Left: Social Policy and Inequality in Latin America. The University of Chicago Press. 2012.
";;;
4277;2013;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;John D. Stephens;"27. [BOOK] 2013: Evelyne Huber, and John D Stephens, Democracy and the Left: Social Policy and Inequality in Latin America. The University of Chicago Press. 2012.
";;;
4288;2012;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;James Mahoney;"29. [BOOK] 2012: James Mahoney, Northwestern University, Colonialism and Postcolonial Development: Spanish America in Comparative Perspective. Cambridge University Press. 2010.
";;;
4281;2012;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Michael Woolcock;"28. [BOOK] 2012: Patrick Barron, University of Oxford, Rachel Diprose, University of Oxford, and Michael Woolcock, World Bank, Contesting Development: Participatory Projects and Local Conflict Dynamics in Indonesia. Yale University Press. 2011.
";;;
4279;2012;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Patrick Barron;"28. [BOOK] 2012: Patrick Barron, University of Oxford, Rachel Diprose, University of Oxford, and Michael Woolcock, World Bank, Contesting Development: Participatory Projects and Local Conflict Dynamics in Indonesia. Yale University Press. 2011.
";;;
4280;2012;Development;" The Section on the Sociology of Development's Faculty Book Award
";Book;Rachel Diprose;"28. [BOOK] 2012: Patrick Barron, University of Oxford, Rachel Diprose, University of Oxford, and Michael Woolcock, World Bank, Contesting Development: Participatory Projects and Local Conflict Dynamics in Indonesia. Yale University Press. 2011.
";;;
1274;2020;Disability;" Outstanding Publication in the Sociology of Disability Award
";Book;Catherine Kramarczuk Voulgarides;"1. [BOOK] 2020: Catherine Kramarczuk Voulgarides, City University of New York – Hunter College,  Does Compliance Matter in Special Education? IDEA and the Hidden Inequities of Practice. New York: Teacher’s College Press (2018).
";;;
1279;2020;Disability;" Outstanding Publication in the Sociology of Disability Award
";Book;David Pettinicchio;"2. [BOOK] 2020: David Pettinicchio, University of Toronto, Politics of Empowerment: Disability Rights and the Cycle of American Policy Reform. Stanford (CA): Stanford University Press (2019).
";;;
1285;2019;Disability;" Outstanding Publication in the Sociology of Disability Award
";Article;Andrew C. Patterson;"3. [ART] 2019: Michelle Maroto, David Pettinicchio, and Andrew C. Patterson, ""Hierarchies of Categorical Disadvantage: Economic Insecurity at the Intersection of Disability, Gender, and Race,"" Gender & Society 33(1):64-93. 2019.
";No unofficial website;;
1284;2019;Disability;" Outstanding Publication in the Sociology of Disability Award
";Article;David Pettinicchio;"3. [ART] 2019: Michelle Maroto, David Pettinicchio, and Andrew C. Patterson, ""Hierarchies of Categorical Disadvantage: Economic Insecurity at the Intersection of Disability, Gender, and Race,"" Gender & Society 33(1):64-93. 2019.
";;;
1283;2019;Disability;" Outstanding Publication in the Sociology of Disability Award
";Article;Michelle Maroto;"3. [ART] 2019: Michelle Maroto, David Pettinicchio, and Andrew C. Patterson, ""Hierarchies of Categorical Disadvantage: Economic Insecurity at the Intersection of Disability, Gender, and Race,"" Gender & Society 33(1):64-93. 2019.
";;;
1289;2018;Disability;" Outstanding Publication in the Sociology of Disability Award
";Book;Meryl Alper;"4. [BOOK] 2018: Meryl Alper, Giving Voice: Mobile Communication, Disability, and Inequality. MIT Press. 2017.
";;;
1294;2017;Disability;" Outstanding Publication in the Sociology of Disability Award
";Article;Angela Frederick;"5. [ART] 2017: Angela Frederick, “Risky Mothers and the Normalcy Project,” Gender and Society 31(1):74-95. 2017.
";;;
1297;2017;Disability;" Outstanding Publication in the Sociology of Disability Award
";Article;Anna Penner;"6. [ART] 2017: Carrie L. Shandra and Anna Penner, “Benefactors and Beneficiaries? Disability and Care to Others,” Journal of Marriage and Family 79(4):1160-1185. 2017.
";;;
1296;2017;Disability;" Outstanding Publication in the Sociology of Disability Award
";Article;Carrie L. Shandra;"6. [ART] 2017: Carrie L. Shandra and Anna Penner, “Benefactors and Beneficiaries? Disability and Care to Others,” Journal of Marriage and Family 79(4):1160-1185. 2017.
";;;
1299;2016;Disability;" Outstanding Publication in the Sociology of Disability Award
";Book;Linda M. Blum;"7. [BOOK] 2016: Linda M. Blum, Raising Generation Rx: Mothering Kids with Invisible Disabilities in an Age of Inequality. New York University Press. 2015.
";;;
1301;2015;Disability;" Outstanding Publication in the Sociology of Disability Award
";Article;Dara Shifrer;"8. [ART] 2015: Dara Shifrer, Houston Education Research Consortium, “Stigma of a Label: Educational Expectations for High School Students Labeled with Learning Disabilities,” Journal of Health and Social Behavior 54(4):462-480. 2013.
";;;
1305;2020;Drugs and Soc;" The Section on Drugs and Society Distinugished Scholarly Paper Award
";Article;Emily Behar;"1. [ART] 2020: Jamie Suki Chang, Emily Behar, & Phillip O. Coffin, ""Narratives of people who inject drugs on factors contributing to opioid overdose,"" The International Journal of Drug Policy, 74:26-32.
";No unofficial website;;
1304;2020;Drugs and Soc;" The Section on Drugs and Society Distinugished Scholarly Paper Award
";Article;Jamie Suki Chang;"1. [ART] 2020: Jamie Suki Chang, Emily Behar, & Phillip O. Coffin, ""Narratives of people who inject drugs on factors contributing to opioid overdose,"" The International Journal of Drug Policy, 74:26-32.
";;;
10046;2020;Econ;" The Section on Economic Sociology's Granovetter Award for Best Article in Economic Sociology
";Article;Lauren A. Rivera;[ART] 2020: Rivera, Lauren A., and András Tilcsik, 2019. “Scaling Down Inequality: Rating  Scales, Gender Bias, and the Architecture of Evaluation.” American Sociological Review 84(2): 248-274.;;;
10047;2020;Econ;" The Section on Economic Sociology's Granovetter Award for Best Article in Economic Sociology
";Article;András Tilcsik;[ART] 2020: Rivera, Lauren A., and András Tilcsik, 2019. “Scaling Down Inequality: Rating  Scales, Gender Bias, and the Architecture of Evaluation.” American Sociological Review 84(2): 248-274.;;;
10048;2020;Econ;" The Section on Economic Sociology's Granovetter Award for Best Article in Economic Sociology
";Article;Barbara Kiviat;[ART] 2020 Honorable Mention: Kiviat, Barbara. 2019. “The Moral Limits of Predictive Practices: The Case of Credit-Based Insurance Scores.” American Sociological Review 84(6):1134-1158.;;;
1307;2019;Econ;" The Section on Economic Sociology's Granovetter Award for Best Article in Economic Sociology
";Article;Angèle Christin;"1. [ART] 2019: Angèle Christin, ""Counting Clicks: Quantification and Variation in Web Journalism in the United States and France,"" American Journal of Sociology 123(5):1382-1415. 2018.
";No unofficial website;;
1309;2019;Econ;" The Section on Economic Sociology's Granovetter Award for Best Article in Economic Sociology
";Article;Emily Erikson;"2. [ART] 2019 Honorable Mention: Emily Erikson and Mark Hamilton, ""Companies and the Rise of Economic Thought: The Institutional Foundations of Early Economics in England, 1550–1720,"" American Journal of Sociology 124(1):111-149. 2018.
";;;
